,Unnamed: 0,android_id,apptype,carrier,dev_height,dev_ppi,dev_width,label,lan,media_id,ntt,os,osv,package,sid,timestamp,version,fea_hash,location,fea1_hash,cus_type
10385,10385,0,758,46000.0,0.0,0.0,0.0,0,,439,0.0,android,7.1.2,90,1525351,1559829604001.154,0,1994219958,163,4190764663,411
10386,10386,219105,716,46001.0,1920.0,480.0,1080.0,1,zh-CN,384,6.0,android,8.0.0,0,1302415,1559889678273.2131,5,1690349492,6,301802853,848
10387,10387,234885,1199,46000.0,0.0,0.0,0.0,1,cn,104,2.0,android,8.0.0,18,1324225,1559873543960.829,8,2924217200,96,2329670524,582
10388,10388,643257,1106,46000.0,1280.0,2.0,720.0,0,zh_CN,749,2.0,Android,6.0,10,1905735,1559561706594.2068,0,2789456423,4,2789456423,430
10389,10389,591079,938,46000.0,1280.0,2.0,720.0,1,zh-CN,4,2.0,Android,6.0,1,1829931,1559655847229.307,11,1387283837,139,129322164,981
10390,10390,658915,929,46000.0,1344.0,3.0,720.0,0,zh-CN,59,6.0,Android,8.1.0,78,1927817,1559527200940.1533,5,4055132023,88,1848654715,373
10391,10391,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1546228,1559818888221.579,0,1094862298,11,2711576615,411
10392,10392,0,734,46000.0,0.0,0.0,0.0,1,zh,274,0.0,android,2.3,51,1301924,1559918199766.1963,0,3947595893,83,2731700417,411
10393,10393,663421,917,46000.0,2196.0,0.0,1080.0,0,zh-CN,14,2.0,Android,8.1.0,2,1934145,1559514437608.535,3,3828363887,221,2728353831,1019
10394,10394,625620,779,46000.0,1080.0,480.0,1806.0,1,zh-CN,599,5.0,Android,9,163,1880019,1559629513149.5642,5,3912796277,41,2191609012,487
10395,10395,136154,893,0.0,0.0,0.0,0.0,0,,19,6.0,android,8.1,0,1185882,1559930155495.8884,4,3827796085,17,3863045423,392
10396,10396,0,1001,46000.0,892.0,0.0,412.0,1,zh-CN,29,5.0,Android,8.1.0,4,1875027,1559639378664.089,0,1053358635,33,2711576615,411
10397,10397,460142,761,46000.0,1920.0,0.0,1080.0,0,,54,6.0,android,7.1.1,9,1642071,1559721896641.0886,0,3221260405,48,3875513268,392
10398,10398,656222,1088,46000.0,2340.0,0.0,1080.0,0,,389,2.0,android,,0,1923988,1559528635992.5278,6,1071649307,30,378490994,1038
10399,10399,705198,917,46000.0,2280.0,0.0,1080.0,0,zh-CN,14,6.0,Android,8.1.0,2,1993354,1559522752903.653,3,2835704031,6,2644467751,905
10400,10400,232742,1238,46000.0,2210.0,640.0,1080.0,1,,79,6.0,android,2.3,0,1321248,1559858755483.8003,7,3273951349,23,1538681127,848
10401,10401,105133,917,46000.0,1808.0,0.0,1080.0,1,zh_CN,109,2.0,android,9,0,1143036,1560012236818.2432,0,3486150879,96,3446819690,791
10402,10402,439161,758,46000.0,1280.0,0.0,720.0,0,,199,4.0,android,6.0,38,1612543,1559704803716.8516,0,4196420214,125,719102900,582
10403,10403,420906,893,-1.0,0.0,0.0,0.0,0,,524,2.0,android,4.4,119,1586480,1559833525597.3557,0,1400999797,6,433814395,411
10404,10404,181490,1076,46000.0,2960.0,0.0,1440.0,1,zh-CN,64,2.0,android,8.1.0,0,1249294,1560004734158.0728,5,2800769247,113,51536943,620
10405,10405,323423,1055,46000.0,2340.0,0.0,1080.0,0,,604,6.0,android,8.1.0,0,1448938,1559877463758.5586,8,3811795312,13,2632858491,981
10406,10406,389988,1106,46000.0,1920.0,480.0,1080.0,1,zh,259,2.0,Android,5.1,49,1542592,1559827653682.3325,2,3356527991,13,1946836088,677
10407,10407,353596,1172,46000.0,2280.0,0.0,1080.0,1,,174,6.0,android,8.1.0,0,1491043,1559809592026.0117,8,1210935519,80,2558618151,1114
10408,10408,180147,1076,46003.0,2280.0,0.0,1080.0,1,zh-CN,64,6.0,android,9,0,1247418,1560003340412.9612,5,3033723788,90,3868593770,1304
10409,10409,205708,758,46000.0,1920.0,0.0,1080.0,0,zh,149,2.0,android,6.0,26,1283546,1560005316333.6584,0,3786609263,195,1555672966,316
10410,10410,63468,941,-1.0,0.0,0.0,0.0,1,,74,2.0,android,7.9.2,16,1085856,1560080646861.0586,0,1617026620,69,131824507,449
10411,10411,0,1106,46000.0,0.0,0.0,0.0,0,,39,6.0,android,5.0.2,43,1742763,1559687236197.1997,0,3857715568,112,4190764663,411
10412,10412,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,8.1.0,110,1355965,1559922022193.603,0,795635402,113,4190764663,411
10413,10413,196113,1076,46000.0,2248.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1269924,1559959596978.6519,5,773566069,0,3868593770,1342
10414,10414,494768,938,46000.0,2160.0,3.0,1080.0,0,zh-CN,4,2.0,Android,7.1.1,1,1691451,1559716268016.2056,11,3265401199,67,129322164,392
10415,10415,395212,1199,46000.0,0.0,0.0,0.0,1,cn,104,6.0,android,7.1.1,18,1549958,1559812979383.2668,8,2548830576,112,2329670524,772
10416,10416,220377,1052,46000.0,1080.0,480.0,2214.0,0,zh-CN,69,2.0,Android,8.1.0,14,1304164,1559872681599.393,0,1650452850,248,4106985427,1114
10417,10417,588042,1106,46003.0,1560.0,0.0,720.0,1,Zh-CN,304,2.0,Android,9,61,1825531,1559645376290.4175,0,2626967775,117,397893671,639
10418,10418,343760,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,7.1.1,14,1477323,1559750591664.3718,0,1860427803,116,4090208211,1000
10419,10419,39098,761,46000.0,1920.0,0.0,1080.0,0,,54,6.0,android,7.1.2,9,1052598,1560065817878.2974,0,1144162421,10,1641849780,1304
10420,10420,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1102144,1560044159508.4138,0,1550477535,103,2728353831,411
10421,10421,206539,1199,46000.0,0.0,0.0,0.0,1,cn,104,2.0,android,8.1.0,18,1284713,1559987292246.0105,8,1051443895,6,2329670524,981
10422,10422,659958,1076,46003.0,2244.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1929260,1559518997358.6477,5,333506917,13,4130235439,905
10423,10423,657162,917,46000.0,2050.0,3.0,1080.0,0,zh-CN,409,6.0,Android,9,81,1925337,1559574039416.7825,1,1678010591,12,3626917423,601
10424,10424,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1613293,1559702722336.2112,0,3376580725,34,2627690535,411
10425,10425,679718,1199,46000.0,0.0,0.0,0.0,1,cn,104,6.0,android,9,18,1957105,1559522507680.1873,8,184051935,21,2329670524,1190
10426,10426,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,4.2.2,58,1161400,1559988665686.455,0,3263083383,126,4190764663,411
10427,10427,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1676633,1559703313091.1294,0,3471622520,203,2711576615,411
10428,10428,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1202522,1560001336060.9617,0,1292438901,11,2661244967,411
10429,10429,46317,917,46003.0,2130.0,2.0,1080.0,0,zh-CN,544,2.0,android,9,0,1062371,1560010910906.548,1,1918523237,6,1574231862,696
10430,10430,479572,788,46000.0,2196.0,480.0,1080.0,0,zh-CN,194,6.0,Android,8.1.0,35,1669645,1559693066153.0803,5,1924098271,46,1575837231,1114
10431,10431,205829,1076,46003.0,2280.0,0.0,1080.0,0,zh-CN,64,2.0,android,8.1.0,0,1283720,1559978982942.827,5,802594940,1,4130235439,639
10432,10432,125869,1001,46000.0,1440.0,0.0,720.0,1,zh-CN,479,3.0,android,8.1.0,0,1171673,1559942982821.4922,0,622225631,52,3693371431,449
10433,10433,16316,758,46000.0,720.0,0.0,1280.0,1,zh,149,0.0,android,7.1,26,1021852,1560090866802.9473,0,3109455989,10,785805505,506
10434,10434,372041,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,7.1.2,14,1517109,1559800991535.568,0,2301308797,23,4106985427,601
10435,10435,594659,761,46003.0,1280.0,0.0,720.0,0,,54,2.0,android,5.1,9,1835111,1559643865942.3423,0,507772730,17,3892290484,1323
10436,10436,536662,1001,46000.0,1424.0,640.0,720.0,0,,494,6.0,android,8.1.0,0,1751812,1559640320449.077,3,1332046047,153,1538681127,468
10437,10437,338264,917,46000.0,2060.0,0.0,1080.0,1,zh_CN,109,6.0,android,9,0,1469622,1559792738848.0344,0,1616283765,10,1293300341,620
10438,10438,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1949134,1559534490818.1619,0,553579322,57,2694799399,411
10439,10439,0,1001,46000.0,640.0,0.0,360.0,0,zh-CN,29,2.0,Android,7.1.1,4,1944785,1559516340544.4844,0,795655285,244,2594136103,411
10440,10440,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1079192,1560071163674.1829,0,3943139445,41,2711576615,411
10441,10441,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1988898,1559547192067.0522,0,615088043,164,2728353831,411
10442,10442,547401,1055,46000.0,720.0,0.0,1436.0,0,,9,2.0,android,Android_8.1.0,0,1767065,1559636580436.3728,0,941800814,70,2115451771,886
10443,10443,115327,1028,46003.0,2070.0,400.0,1080.0,0,zh-CN,404,6.0,Android,7.1.1,80,1157102,1559988082091.3066,7,3480691061,10,4041711475,1171
10444,10444,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1769349,1559615711062.3137,0,2686887285,35,2610913319,411
10445,10445,157841,1055,46000.0,2198.0,0.0,1080.0,1,,9,2.0,android,Android_9,0,1216115,1559997474751.2078,0,116783756,67,2322554671,449
10446,10446,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,5.0,Android,9.0.0,4,1969416,1559518305676.1003,0,20875381,0,2594136103,411
10447,10447,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,9.0.0,4,1895634,1559604035487.1052,0,2944105654,113,2745131047,411
10448,10448,503089,761,46001.0,2250.0,0.0,1080.0,0,,54,6.0,android,9,9,1703316,1559701338933.6729,0,613590959,46,1641849780,1247
10449,10449,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,9.0.0,4,1500169,1559785480401.6982,0,2733751406,50,2594136103,411
10450,10450,438361,1076,46001.0,2280.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1611358,1559717583761.5647,5,1522590585,54,968590437,1247
10451,10451,341469,761,46000.0,1800.0,0.0,1080.0,0,,54,2.0,android,4.4.4,9,1474131,1559791935852.9832,0,322095287,148,2064313386,810
10452,10452,0,761,46000.0,1920.0,0.0,1080.0,0,,54,2.0,android,5.1,9,1974849,1559560134824.6626,0,2136636023,13,702325684,411
10453,10453,500636,758,46000.0,1920.0,0.0,1080.0,0,,199,2.0,android,7.1.1,38,1699827,1559707843685.8823,0,1817086069,7,3875513268,1380
10454,10454,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,8.1.0,85,1544258,1559797931603.7244,0,997951605,96,4190764663,411
10455,10455,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,8.1.0,355,1519213,1559790023656.5293,0,1678141663,71,4190764663,411
10456,10456,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,9.0.0,4,1942227,1559496086537.3823,0,3909361776,57,2644467751,411
10457,10457,517341,917,46003.0,2280.0,0.0,1080.0,0,,94,6.0,android,8.1.0,0,1723883,1559708939931.9556,4,869018474,130,1013014823,848
10458,10458,368987,1004,46003.0,2220.0,480.0,1080.0,1,zh,139,6.0,android,9,24,1512775,1559781675215.7727,7,3737670757,6,876774520,373
10459,10459,329962,1055,46000.0,720.0,0.0,1424.0,0,,9,2.0,android,Android_8.1.0,0,1458156,1559822661241.4368,0,3063001207,156,2322554671,772
10460,10460,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1938997,1559507903835.1882,0,2431127663,165,2594136103,411
10461,10461,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1660196,1559697335120.5908,0,2706375803,193,2694799399,411
10462,10462,479756,1055,0.0,1080.0,0.0,2340.0,0,,9,2.0,android,Android_8.1.0,0,1669906,1559747696276.8286,0,800656240,302,2322554671,1380
10463,10463,482548,947,46000.0,1280.0,2.0,720.0,0,zh-CN,279,2.0,Android,4.4.2,52,1673873,1559708239242.5845,2,832249271,275,129322164,468
10464,10464,268218,758,46000.0,1920.0,0.0,1080.0,0,zh,149,2.0,android,7.1,26,1370739,1559885105744.2334,0,2091435959,247,1154279023,335
10465,10465,0,1001,46000.0,640.0,0.0,360.0,0,zh-CN,29,2.0,Android,5.1.1,4,1772149,1559662344428.9617,0,3698981156,80,2745131047,411
10466,10466,652721,1106,46000.0,2280.0,0.0,1080.0,1,Zh-CN,254,6.0,Android,8.1.0,48,1919048,1559534106216.9058,0,794462325,148,3584385063,1057
10467,10467,418700,893,0.0,0.0,0.0,0.0,0,,49,2.0,android,8.1,0,1583353,1559812351460.5142,4,2723006175,27,1402168623,734
10468,10468,194583,1076,46003.0,1520.0,0.0,720.0,0,zh-CN,64,2.0,android,8.1.0,0,1267803,1560007649774.9426,5,4128254072,83,51536943,1152
10469,10469,647468,1028,46000.0,2340.0,3.0,1080.0,0,zh-CN,144,2.0,Android,8.1.0,25,1911648,1559567900420.76,7,1430503963,126,617946483,772
10470,10470,707100,1052,46000.0,1280.0,320.0,720.0,1,zh-CN,249,2.0,android,6.0.1,0,1996016,1559555327381.1775,2,3432357437,23,2921750575,601
10471,10471,256663,917,46000.0,1080.0,480.0,1920.0,0,zh-CN,169,5.0,Android,6.0.1,29,1354541,1559859458770.5918,6,3106179189,23,3247328436,1285
10472,10472,206087,1076,46000.0,1280.0,0.0,720.0,1,zh-CN,64,2.0,android,5.0.2,0,1284075,1560002428731.2705,5,3769475701,157,3868593770,563
10473,10473,214791,1001,46000.0,0.0,480.0,0.0,0,zh-CN,394,4.0,Android,8.1.0,76,1296366,1559965854022.6577,1,3394988255,52,3578740340,658
10474,10474,262526,1004,46000.0,1920.0,480.0,1080.0,1,zh,139,6.0,android,9,24,1362781,1559897445478.8394,7,1458573680,112,876774520,506
10475,10475,121359,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,6.0,14,1165425,1559991147889.6016,0,652443687,87,4106985427,810
10476,10476,530912,761,46000.0,1280.0,0.0,720.0,0,,54,6.0,android,6.0,9,1743573,1559736576654.7468,0,3541403765,163,719102900,1380
10477,10477,335581,893,0.0,0.0,0.0,0.0,0,,49,6.0,android,8.1,0,1465879,1559810420624.6934,4,2220329851,10,490956079,411
10478,10478,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,4.3,185,1449430,1559914216636.125,0,1123931246,52,4190764663,411
10479,10479,149237,761,46003.0,1800.0,0.0,1080.0,0,,54,2.0,android,6.0,9,1204164,1559929740207.9956,0,3704982739,269,1326115882,677
10480,10480,325888,1076,46001.0,2220.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1452464,1559766473045.7568,5,2345948527,16,51536943,1152
10481,10481,0,1001,46000.0,720.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.0.0,4,1175497,1559994847474.2632,0,2969660522,91,2694799399,411
10482,10482,462526,719,46000.0,1920.0,480.0,1080.0,0,zh-CN,44,3.0,android,5.1.1,7,1645465,1559706154030.9265,8,1354185073,30,2812373807,1266
10483,10483,0,1001,46000.0,640.0,0.0,360.0,0,zh-CN,29,2.0,Android,6.0.1,4,1125223,1560067524203.7366,0,2616046652,147,2610913319,411
10484,10484,0,1001,46000.0,640.0,0.0,360.0,0,zh-CN,29,2.0,Android,7.0.0,4,1085090,1560018079008.8738,0,2451416951,7,2728353831,411
10485,10485,410982,917,46000.0,1424.0,0.0,720.0,0,zh-CN,14,6.0,Android,8.1.0,2,1572410,1559797266037.1997,3,3560925407,17,2678022183,1361
10486,10486,472886,1106,46000.0,1080.0,480.0,1920.0,0,zh,554,2.0,Android,7.1.1,128,1660157,1559734212257.2507,1,1636268919,13,508517496,354
10487,10487,369336,1052,46003.0,2137.0,326.0,1080.0,1,zh-CN,159,2.0,Android,9.0,27,1513281,1559835714204.5603,8,3046608564,39,951340212,943
10488,10488,415748,1067,46000.0,2416.0,2.0,1440.0,1,zh-CN,119,2.0,Android,8.0.0,21,1579198,1559805127429.1392,3,1461845362,48,2775476519,886
10489,10489,616760,1067,46000.0,1080.0,2.0,945.0,1,zh-CN,119,2.0,Android,6.0,21,1867125,1559621484097.343,3,2082930034,48,2775476519,848
10490,10490,104750,893,46003.0,0.0,0.0,0.0,0,,299,6.0,android,7.1.1,0,1142473,1560052319338.3467,0,472518948,1,1468205210,468
10491,10491,624044,1076,46000.0,2340.0,0.0,1080.0,1,zh-CN,64,6.0,android,9,0,1877741,1559637476948.0046,5,2382522591,7,51536943,1342
10492,10492,281332,761,46000.0,1344.0,0.0,720.0,0,,54,6.0,android,7.1.1,9,1389244,1559882435160.337,0,1464895605,225,1846209578,848
10493,10493,332485,1001,46000.0,2340.0,2.0,1080.0,1,zh-CN,244,2.0,Android,8.1.0,47,1461624,1559756215668.9592,1,908209002,130,746555544,1323
10494,10494,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1331733,1559906430814.0889,0,1607393719,159,2610913319,411
10495,10495,442539,1076,46003.0,1520.0,0.0,720.0,1,zh-CN,64,2.0,android,8.1.0,0,1617334,1559711872482.771,5,721804510,277,968590437,1304
10496,10496,338491,1001,46001.0,1920.0,640.0,1080.0,0,,494,2.0,android,5.1.1,0,1469952,1559776072136.6882,3,1156629871,48,1538681127,297
10497,10497,338250,1004,46000.0,2960.0,480.0,1440.0,1,zh,139,6.0,android,9,24,1469603,1559789263293.4983,7,3355478133,48,876774520,1361
10498,10498,380489,917,0.0,1280.0,320.0,720.0,0,zh-CN,354,6.0,android,6.0.1,0,1729557,1559708290248.3418,3,539265141,23,539265141,829
10499,10499,0,1106,46000.0,0.0,0.0,0.0,0,,39,6.0,android,8.1.0,6,1845648,1559627646216.3538,0,269379807,152,4260363895,411
10500,10500,12848,1076,46000.0,2280.0,0.0,1080.0,1,zh-CN,64,6.0,android,8.1.0,0,1017191,1560074150714.9368,5,4128401631,57,968590437,810
10501,10501,0,1106,46000.0,0.0,0.0,0.0,0,,39,6.0,android,5.1.1,445,1330015,1559896758266.672,0,3836920029,49,4190764663,411
10502,10502,302134,734,46000.0,0.0,0.0,0.0,1,zh,274,0.0,android,8.1,51,1418716,1559910011517.4211,0,190474463,52,484077761,1076
10503,10503,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1959510,1559577391113.8418,0,1261393962,204,2594136103,411
10504,10504,361745,893,-1.0,0.0,0.0,0.0,0,,89,2.0,android,8.0.0,17,1502488,1559802342027.2708,0,2947936991,98,553314878,943
10505,10505,645738,1004,46003.0,1920.0,480.0,1080.0,1,zh,139,6.0,android,9,24,1909196,1559527295373.2014,7,2030788145,54,876774520,1019
10506,10506,519879,734,46001.0,2029.0,0.0,1080.0,1,zh,274,0.0,android,2.3,51,1727521,1559715299875.9172,0,2520279263,100,4040484463,1228
10507,10507,280585,788,46000.0,2316.0,480.0,1080.0,0,zh-CN,194,2.0,Android,8.1.0,35,1388173,1559836963565.212,5,2138535030,0,383412775,1209
10508,10508,522023,761,46000.0,2016.0,0.0,1080.0,0,,54,2.0,android,7.1.1,9,1934808,1559510477794.9482,0,3069305783,21,2111611828,449
10509,10509,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1487950,1559819816792.7097,0,4279087733,35,2610913319,411
10510,10510,624393,1001,46000.0,1521.0,480.0,720.0,1,zh-CN,394,5.0,Android,9,76,1878249,1559627715040.7168,1,2228985980,1,3578740340,810
10511,10511,28446,758,46000.0,1920.0,0.0,1080.0,0,zh,149,2.0,android,7.0,26,1254264,1559984891191.3289,0,1935153519,51,413692097,335
10512,10512,509904,1055,46001.0,1080.0,0.0,1920.0,0,,9,2.0,android,Android_7.1.1,0,1713165,1559722304049.8591,0,3684014197,30,2065120123,335
10513,10513,597215,788,46000.0,1280.0,0.0,720.0,1,zh-CN,594,6.0,android,6.0,0,1838843,1559662229066.38,1,603875551,48,1159160111,1057
10514,10514,459331,719,46000.0,2340.0,480.0,1080.0,1,zh-CN,44,3.0,android,8.1.0,7,1640939,1559691394452.321,8,1777821919,4,2697795960,1323
10515,10515,54486,938,46000.0,1520.0,2.0,720.0,1,zh-CN,4,2.0,Android,8.1.0,1,1073559,1560073194922.6982,11,3368048863,113,129322164,1019
10516,10516,0,1001,0.0,0.0,0.0,0.0,0,,539,6.0,android,9,125,1508745,1559772761491.769,0,3950461040,6,1696038267,411
10517,10517,155806,1076,46000.0,2280.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1213316,1559933421937.0457,5,1678130807,132,4130235439,1228
10518,10518,0,1001,46000.0,869.0,0.0,412.0,1,zh-CN,29,2.0,Android,9.0.0,4,1610193,1559684046230.1333,0,1364489578,49,2610913319,411
10519,10519,458981,1001,46000.0,2196.0,0.0,1080.0,0,zh-CN,29,2.0,Android,8.1.0,4,1640444,1559717973101.7854,3,4080076144,80,2661244967,1285
10520,10520,564335,1076,46001.0,2160.0,0.0,1080.0,0,zh-CN,64,6.0,android,7.1.2,0,1791224,1559603110949.4631,5,3858404219,21,968590437,1209
10521,10521,424165,1124,46000.0,1080.0,480.0,2190.0,1,zh-CN,1294,2.0,Android,8.0.0,1659,1591217,1559817690251.2302,0,1536816566,132,1536816566,867
10522,10522,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1661050,1559710316239.3381,0,805668981,46,2711576615,411
10523,10523,700800,947,46000.0,1920.0,3.0,1080.0,0,zh-CN,279,2.0,Android,5.1.1,52,1987007,1559566350483.5964,2,1927356015,11,129322164,791
10524,10524,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,9.0.0,4,1763600,1559647986617.4731,0,3111481719,5,2711576615,411
10525,10525,514475,893,0.0,0.0,0.0,0.0,0,,19,6.0,android,,0,1719748,1559730977553.3003,4,3466195499,76,490956079,981
10526,10526,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,5.0,Android,9.0.0,4,1791777,1559606017110.1755,0,826116213,23,2678022183,411
10527,10527,683620,1052,46001.0,1280.0,320.0,720.0,1,zh-CN,249,6.0,android,5.1,0,1962611,1559555121682.7542,2,2003289204,48,2921750575,848
10528,10528,364052,893,0.0,0.0,0.0,0.0,0,,19,2.0,android,,0,1505770,1559776005242.0957,4,16134519,238,1779590191,430
10529,10529,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.0.0,4,1077444,1560064615163.2383,0,591776907,304,2610913319,411
10530,10530,97077,758,46000.0,1920.0,0.0,1080.0,0,zh,149,2.0,android,6.0,26,1131937,1560041788709.3103,0,4255740791,185,484077761,582
10531,10531,40258,1106,46000.0,2060.0,0.0,1080.0,1,Zh-CN,414,2.0,Android,9.0,82,1054193,1560067698401.5964,0,458233716,36,582377511,924
10532,10532,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1235997,1559956352092.8198,0,690251999,84,2711576615,411
10533,10533,392078,1052,46000.0,2030.0,480.0,1080.0,0,zh-CN,69,2.0,Android,9,14,1545526,1559821131164.5642,0,70736757,198,3972767699,734
10534,10534,405890,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,5.1.1,14,1565134,1559824591559.3433,0,1078184056,194,3989544915,1304
10535,10535,648078,917,46000.0,2196.0,0.0,1080.0,0,zh-CN,14,2.0,Android,8.1.0,2,1912502,1559548255833.3313,3,1432971487,23,2610913319,791
10536,10536,486048,761,46000.0,1280.0,0.0,720.0,0,,54,6.0,android,5.1,9,1678915,1559711149561.224,0,185821407,193,769434548,981
10537,10537,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1549086,1559835805347.7664,0,3283524981,162,2627690535,411
10538,10538,442000,758,46000.0,2030.0,0.0,1080.0,1,zh,149,0.0,android,8.1,26,1616551,1559710598129.765,0,3543500917,30,1255532143,316
10539,10539,227923,1052,46000.0,1280.0,0.0,720.0,0,,234,4.0,android,4.4.4,44,1314593,1559910501787.4443,0,32336095,216,702325684,525
10540,10540,78746,1223,46000.0,1920.0,0.0,1080.0,0,,34,6.0,android,4.4.4,5,1106754,1560037986673.7356,0,807700597,23,1608295348,696
10541,10541,461500,1001,46000.0,2116.0,0.0,1080.0,0,zh-CN,29,6.0,Android,8.1.0,4,1644018,1559671215618.9475,3,369191135,260,2644467751,620
10542,10542,307911,893,0.0,0.0,0.0,0.0,1,,49,6.0,android,8.1,0,1426891,1559891446895.5364,4,1600620661,239,3863045423,316
10543,10543,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1480238,1559801253138.785,0,3094707382,113,2745131047,411
10544,10544,524204,1052,46000.0,2152.0,480.0,1080.0,0,zh-CN,69,2.0,Android,8.1.0,14,1733864,1559676712480.991,0,3616631007,12,3972767699,1152
10545,10545,537441,1082,-1.0,1360.0,0.0,720.0,0,,1049,2.0,android,,0,1752932,1559602533745.3792,0,4293798827,30,3334421115,924
10546,10546,139578,845,46000.0,1520.0,0.0,720.0,0,zh-CN,184,0.0,Android,8.1.0,33,1190628,1559928978332.1016,0,3245096298,189,967607228,1171
10547,10547,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1995311,1559495787393.5962,0,1709640415,240,2678022183,411
10548,10548,701680,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,6.0.1,14,1988287,1559560432192.2725,0,4011868284,48,3989544915,1038
10549,10549,346765,1055,46003.0,900.0,240.0,480.0,0,zh-CN,924,2.0,Android,6.0,527,1870334,1559613582443.9524,1,791040869,6,791040869,525
10550,10550,456033,761,46000.0,1920.0,0.0,1080.0,1,,54,2.0,android,8.0.0,9,1636282,1559743679537.0803,0,2405062698,79,1037870004,430
10551,10551,242610,1199,46000.0,0.0,0.0,0.0,0,cn,104,2.0,android,8.0.0,18,1335066,1559917373875.2866,8,3417413235,163,2329670524,677
10552,10552,15181,1001,46000.0,2280.0,3.0,1080.0,0,zh-CN,399,2.0,Android,8.1.0,77,1020346,1560054263637.1345,3,2790111,272,3312733034,943
10553,10553,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,8.1.0,43,1157345,1559966855211.9375,0,4161367007,93,4190764663,411
10554,10554,0,1001,46000.0,786.0,0.0,393.0,1,zh-CN,29,5.0,Android,8.1.0,4,1652916,1559749444014.9468,0,2499438815,21,2627690535,411
10555,10555,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,9.0.0,4,1694102,1559744104463.7417,0,1130386801,250,2627690535,411
10556,10556,592867,1076,46001.0,1920.0,0.0,1080.0,0,zh-CN,64,2.0,android,8.0.0,0,1832532,1559637730063.367,5,18903658,49,968590437,1095
10557,10557,387422,1076,46000.0,2340.0,0.0,1080.0,1,zh-CN,64,6.0,android,8.1.0,0,1538902,1559766725489.0432,5,3546310879,16,51536943,696
10558,10558,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,5.1.1,178,1169245,1559925632842.6797,0,3379357048,17,4190764663,411
